MATCH,MATCH2,TEAM,PLAYER,NAME,NAME2,POS,PC ,PA ,PC/PA,PR,MIN,GS,S,SG,FC,FS,PLAYER2,NAME3,MIN2,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_Z1,A_Z2,A_Z3,A_Z4,A_Z5,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,2Y_R,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_attacking3rd_a,Delivery_solo_runs_attacking3rd_b,Delivery_solo_runs_penalty_area,Delivery_solo_runs_penalty_area_a,Delivery_solo_runs_penalty_area_b,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Activity_time_spent_Z1,Activity_time_spent_Z2,Activity_time_spent_Z3,Activity_time_spent_Z4,Activity_time_spent_Z5,Distance_covered_m,ADC_m_Z1,ADC_m_Z2,ADC_m_Z3,ADC_m_Z4,ADC_m_Z5,Top_Speed,Sprints
55,55,SUI,15,DZEMAILI,Blerim DZEMAILI 15,MF,21,22,95,18,73,,1,0,2,,15,DZEMAILI,"74'03""",8060,3989,2291,67,37,6,34,27.68,68,24,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,SUI,19,DRMIC,Josip DRMIC 19,FW,10,14,71,14,90,,1,0,,1,19,DRMIC,"97'31""",10022,4828,2791,82,50,17,41,29.48,70,23,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,SUI,20,DJOUROU,Johan DJOUROU 20,DF,58,62,94,54,90,,,,1,3,20,DJOUROU,"97'31""",8988,4103,2729,24,10,6,19,27,73,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,SUI,23,SHAQIRI,Xherdan SHAQIRI 23,MF,45,63,71,55,90,,4,0,,,23,SHAQIRI,"97'31""",9096,4577,2267,64,33,3,31,28.58,73,21,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,SUI,7,EMBOLO,Breel EMBOLO 7,FW,4,7,57,9,17,,1,0,1,,7,EMBOLO,"23'43""",1917,998,385,80,55,23,3,25.02,80,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,SUI,9,SEFEROVIC,Haris SEFEROVIC 9,FW,4,6,67,6,17,,1,1,,,9,SEFEROVIC,"23'28""",2456,1227,485,79,59,21,7,23.94,70,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,1,OSPINA,David OSPINA 1,GK,11,26,42,5,120,,,,,,1,OSPINA,"133'30""",4434,1160,1329,1,,,2,21.6,96,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,4,ARIAS,Santiago ARIAS 4,DF,34,43,79,34,116,,,,1,3,4,ARIAS,"127'41""",11330,3539,4663,27,9,1,41,33.59,77,18,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,5,BARRIOS,Wilmar BARRIOS 5,MF,40,48,83,39,120,,,,5,1,5,BARRIOS,"133'30""",13486,4390,5547,20,2,,35,27.9,64,30,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,6,C. SANCHEZ,Carlos SANCHEZ 6,MF,30,34,88,23,79,,,,2,1,6,C. SANCHEZ,"83'02""",7895,2428,3585,28,4,,16,25.56,70,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,9,FALCAO,Radamel FALCAO 9,FW,22,26,85,29,120,1,3,1,3,2,9,FALCAO,"133'30""",13870,5009,4944,71,35,6,52,31.72,66,26,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,11,Ju. CUADRADO,Juan CUADRADO 11,MF,46,56,82,48,120,1,2,0,3,2,11,Ju. CUADRADO,"133'30""",13030,4658,4895,53,17,1,44,33.08,71,23,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,13,MINA,Yerry MINA 13,DF,52,57,91,38,120,1,1,1,3,,13,MINA,"133'30""",12268,3747,5107,14,3,1,34,29.92,70,25,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,16,LERMA,Jefferson LERMA 16,MF,23,28,82,24,61,,,,1,1,16,LERMA,"65'52""",7268,2523,3286,34,7,,27,32.18,63,29,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,17,MOJICA,Johan MOJICA 17,DF,35,51,69,42,120,,1,0,,1,17,MOJICA,"133'30""",13036,4251,5256,35,12,1,62,32.4,74,19,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,20,QUINTERO,Juan QUINTERO 20,MF,29,44,66,39,88,,3,1,,,20,QUINTERO,"92'39""",8970,3152,3458,51,14,,21,28.37,71,25,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,23,D. SANCHEZ,Davinson SANCHEZ 23,DF,52,61,85,48,120,,2,0,1,1,23,D. SANCHEZ,"133'30""",12730,4034,5135,11,3,1,26,31.72,69,26,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,2,C. ZAPATA,Cristian ZAPATA 2,DF,1,1,100,1,4,,,,,,2,C. ZAPATA,"5'49""",565,179,216,17,,,,16.96,69,25,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,7,BACCA,Carlos BACCA 7,FW,6,11,55,10,59,,1,0,3,1,7,BACCA,"67'38""",7183,2354,2411,64,34,9,29,29.02,68,25,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,14,MURIEL,Luis MURIEL 14,FW,7,11,64,12,32,1,,,1,,14,MURIEL,"40'51""",4083,1392,1381,61,30,8,16,30.38,69,25,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,COL,15,URIBE,Mateus URIBE 15,MF,17,19,89,13,41,,1,1,,,15,URIBE,"50'28""",5727,2044,2044,41,15,6,18,26.1,64,27,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,1,PICKFORD,Jordan PICKFORD 1,GK,38,44,86,22,120,,,,,,1,PICKFORD,"133'30""",7468,2385,2028,1,,,3,19.04,92,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,2,WALKER,Kyle WALKER 2,DF,60,61,98,49,113,,,,,2,2,WALKER,"124'58""",11466,3968,4331,27,6,3,37,33.52,73,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,5,STONES,John STONES 5,DF,79,86,92,74,120,,,,2,1,5,STONES,"133'30""",12643,4522,4645,25,12,7,26,30.82,70,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,6,MAGUIRE,Harry MAGUIRE 6,DF,67,78,86,58,120,,2,0,,1,6,MAGUIRE,"133'30""",11766,3983,4404,26,14,8,21,29.7,73,23,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,7,LINGARD,Jesse LINGARD 7,MF,39,42,93,39,120,,2,0,4,,7,LINGARD,"133'30""",15399,5941,5575,62,32,6,60,33.52,60,30,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,8,HENDERSON,Jordan HENDERSON 8,MF,34,43,79,33,120,,,,1,1,8,HENDERSON,"133'30""",14271,5057,5677,45,18,5,38,32.62,67,26,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,9,KANE,Harry KANE 9,FW,26,38,68,40,120,2,3,1,1,9,9,KANE,"133'30""",13500,4831,4909,71,37,11,21,22.86,66,30,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,10,STERLING,Raheem STERLING 10,FW,18,20,90,31,88,,3,0,1,2,10,STERLING,"92'49""",9439,3657,3221,79,44,17,44,31.28,71,21,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,12,TRIPPIER,Kieran TRIPPIER 12,DF,29,46,63,29,120,1,1,0,2,1,12,TRIPPIER,"133'30""",13596,4828,5012,41,21,1,48,28.8,67,25,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,18,YOUNG,Ashley YOUNG 18,DF,24,35,69,24,102,,1,1,,1,18,YOUNG,"112'43""",10415,3611,3836,42,21,3,26,31.03,72,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,20,ALLI,Dele ALLI 20,MF,30,39,77,36,81,,1,0,1,3,20,ALLI,"85'11""",9839,3863,3836,58,31,12,32,30.17,62,28,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,3,ROSE,Danny ROSE 3,DF,4,6,67,6,18,,1,0,,1,3,ROSE,"20'47""",2311,790,795,48,26,2,13,29.23,63,28,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,4,DIER,Eric DIER 4,MF,18,24,75,18,39,1,1,0,1,,4,DIER,"48'19""",5488,1756,2169,34,11,3,14,27.43,65,26,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,11,VARDY,Jamie VARDY 11,FW,1,5,20,8,32,,1,0,,,11,VARDY,"40'41""",4253,1459,1496,73,36,9,24,29.7,68,24,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,ENG,19,RASHFORD,Marcus RASHFORD 19,FW,4,4,100,4,7,1,,,,,19,RASHFORD,"8'32""",948,332,320,53,33,8,8,26.82,67,21,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,URU,1,MUSLERA,Fernando MUSLERA 1,GK,12,19,63,5,90,,,,,,1,MUSLERA,"97'10""",3257,962,1037,,,,1,20.09,96,3,1,,,,,,,,,,,,2/0,2,0,,,,,,,,1,1,"50'00""",96,4,,,,3257,2600,498,139,20,,20.09,1
57,57,URU,2,GIMENEZ,Jose GIMENEZ 2,DF,17,27,63,22,90,,1,1,1,,2,GIMENEZ,"97'10""",9140,2803,3702,24,13,5,24,25.92,71,23,5,1,,,1,,,,,,,1,2/0,2,0,,,,0,1,,,3,3,"97'10""",71,23,5,1,,9140,3491,3925,1184,458,82,25.92,24
57,57,URU,3,GODIN,Diego GODIN 3,DF,31,39,79,16,90,,1,0,,,3,GODIN,"97'10""",9145,2710,3855,18,8,3,16,25.74,72,24,3,1,,,1,,,,,,,,4/0,4,0,,,,0,1,,,4,4,"97'10""",72,24,3,1,,9145,3992,3938,864,291,60,25.74,16
57,57,URU,6,BENTANCUR,Rodrigo BENTANCUR 6,MF,15,19,79,18,59,,1,0,1,2,6,BENTANCUR,"60'56""",6799,1968,3087,48,21,1,23,31.5,65,27,5,2,1,,1,,,,1,,,1,0/1,0,1,1/0,1,0,0,2,0,3,,,"60'56""",65,27,5,2,1,6799,2368,2937,980,348,166,31.5,23
57,57,URU,8,NANDEZ,Nahitan NANDEZ 8,MF,20,26,77,23,73,,1,1,2,2,8,NANDEZ,"74'50""",8349,2512,3590,40,15,1,44,27.9,67,25,5,2,1,,1,,,,,,,2,6/2,6,2,,,,0,2,,,,,"74'50""",67,25,5,2,1,8349,3161,3254,1091,580,263,27.9,44
57,57,URU,9,SUAREZ,Luis SUAREZ 9,FW,14,27,52,16,90,,,,,3,9,SUAREZ,"97'10""",8610,2793,3418,74,43,12,34,28.58,78,17,3,2,,,,,,,,,,,2/1,2,1,1/0,1,0,,,,,3,3,"97'10""",78,17,3,2,,8610,3987,2870,954,615,184,28.58,34
57,57,URU,11,STUANI,Cristhian STUANI 11,FW,4,10,40,16,59,,1,0,3,2,11,STUANI,"60'34""",7009,2255,3043,60,31,8,21,24.3,59,31,8,2,,,1,,,,,,,3,,,,,,,1,2,1,1,,,"60'34""",59,31,8,2,,7009,2016,3359,1263,331,40,24.3,21
57,57,URU,14,TORREIRA,Lucas TORREIRA 14,MF,33,47,70,22,90,,,,3,2,14,TORREIRA,"97'10""",10474,3098,5005,35,9,,23,27.9,63,30,6,1,,,,,,,,,,3,6/0,6,0,3/0,3,0,0,1,,,1,1,"97'10""",63,30,6,1,,10474,3299,5010,1675,439,51,27.9,23
57,57,URU,15,VECINO,Matias VECINO 15,MF,15,23,65,17,90,,1,1,3,,15,VECINO,"97'10""",11215,3542,4838,42,17,5,25,23.58,61,30,8,1,,,1,,,,,,,3,5/0,5,0,,,,0,1,,,,,"97'10""",61,30,8,1,,11215,3468,5274,2002,423,48,23.58,25
57,57,URU,17,LAXALT,Diego LAXALT 17,MF,10,16,62,11,90,,,,2,,17,LAXALT,"97'10""",9832,3059,4309,25,5,,31,33.3,70,23,5,1,1,,,,,,,,,2,5/1,5,1,2/0,2,0,0,1,0,1,4,5,"97'10""",70,23,5,1,1,9832,3764,3935,1374,473,286,33.3,31
57,57,URU,22,CACERES,Martin CACERES 22,DF,22,36,61,27,90,,3,1,1,1,22,CACERES,"97'10""",9469,3183,3665,30,14,3,27,28.8,69,25,5,1,,,3,,,,,,,1,9/0,9,0,3/1,3,1,,,0,1,2,4,"97'10""",69,25,5,1,,9469,3498,4259,1106,456,150,28.8,27
57,57,URU,7,C. RODRIGUEZ,Cristian RODRIGUEZ 7,MF,9,14,64,9,31,,2,0,,1,7,C. RODRIGUEZ,"36'14""",3557,1238,1368,57,33,6,15,29.48,75,19,3,2,1,,2,,,,1,,,,,,,,,,0,1,,,,,"36'14""",75,19,3,2,1,3557,1621,1170,423,233,110,29.48,15
57,57,URU,18,GOMEZ,Maximiliano GOMEZ 18,FW,3,4,75,4,31,,,,1,1,18,GOMEZ,"36'36""",4037,1342,1640,73,42,16,8,23.76,63,30,6,1,,,,,,,,,,1,,,,,,,0,1,,,,,"36'36""",63,30,6,1,,4037,1407,1910,559,151,10,23.76,8
57,57,URU,20,URRETAVISCAYA,Jonathan URRETAVISCAYA 20,FW,10,15,67,9,17,,,,,1,20,URRETAVISCAYA,"22'20""",2525,943,994,66,30,1,8,27.9,61,28,8,3,,,,,,,,,,,1/2,1,2,,,,,,,,,,"22'20""",61,28,8,3,,2525,675,1084,513,207,46,27.9,8
57,57,FRA,1,LLORIS,Hugo LLORIS 1,GK,17,31,55,11,90,,,,,,1,LLORIS,"97'10""",3905,1553,1253,,,,,12.1,95,5,,,,,,,,4,,,,,,,,,,,,,,,1,1,"97'10""",95,5,,,,3905,3044,796,64,1,,12.1,
57,57,FRA,2,PAVARD,Benjamin PAVARD 2,DF,67,75,89,68,90,,1,0,,2,2,PAVARD,"97'10""",9571,4018,3179,32,16,2,35,31.03,70,24,4,2,,,1,,,,,,,,6/3,6,3,2/0,2,0,0,2,0,2,3,6,"97'10""",70,24,4,2,,9571,3636,4014,1196,529,196,31.03,35
57,57,FRA,4,VARANE,Raphael VARANE 4,DF,30,37,81,20,90,1,2,1,1,,4,VARANE,"97'10""",8762,3234,2977,22,10,3,18,29.7,72,23,4,1,,1,2,,,,,,,1,4/0,4,0,,,,,,,,4,7,"97'10""",72,23,4,1,,8762,3784,3741,836,301,100,29.7,18
57,57,FRA,5,UMTITI,Samuel UMTITI 5,DF,16,19,84,15,90,,,,2,2,5,UMTITI,"97'10""",8407,3106,2950,22,10,7,8,29.23,75,22,3,,,,,,,,,,,2,,,,,,,1,0,,,7,9,"97'10""",75,22,3,,,8407,3878,3593,752,144,40,29.23,8
57,57,FRA,6,POGBA,Paul POGBA 6,MF,59,72,82,62,90,,1,0,4,4,6,POGBA,"97'10""",9605,3939,3153,44,19,8,27,28.58,71,24,4,1,,,1,,,,,,,4,15/8,15,8,1/0,1,0,0,1,1,3,6,6,"97'10""",71,24,4,1,,9605,3854,4027,1246,370,108,28.58,27
57,57,FRA,7,GRIEZMANN,Antoine GRIEZMANN 7,FW,48,64,75,56,89,1,2,1,,,7,GRIEZMANN,"94'31""",10270,4392,3318,58,29,2,29,29.7,69,23,6,2,,1,2,1,,,,,,,2/1,2,1,3/0,3,0,0,2,,,1,1,"94'31""",69,23,6,2,,10270,4052,3957,1582,520,159,29.7,29
57,57,FRA,9,GIROUD,Olivier GIROUD 9,FW,22,27,81,28,90,,1,0,2,1,9,GIROUD,"97'10""",9054,3665,2672,70,42,9,33,31.03,74,20,5,1,,,1,,,,,,,2,1/0,1,0,,,,,,,,3,4,"97'10""",74,20,5,1,,9054,3931,3471,1028,439,185,31.03,33
57,57,FRA,10,MBAPPE,Kylian MBAPPE 10,FW,23,31,74,37,88,,1,0,,3,10,MBAPPE,"89'25""",8058,3606,2135,68,37,6,31,31.18,78,17,3,1,1,,1,,,,1,,,,3/2,3,2,0/1,0,1,,,0,2,,,"89'25""",78,17,3,1,1,8058,3866,2673,788,444,287,31.18,31
57,57,FRA,12,TOLISSO,Corentin TOLISSO 12,MF,43,52,83,40,80,,1,0,,2,12,TOLISSO,"81'31""",8656,3612,2821,51,26,6,31,26.46,65,27,6,2,,,1,1,,,,,,,1/0,1,0,,,,,,0,2,0,2,"81'31""",65,27,6,2,,8656,2847,3822,1366,549,72,26.46,31
57,57,FRA,13,KANTE,Ngolo KANTE 13,MF,52,60,87,35,90,,1,0,2,,13,KANTE,"97'10""",10470,4105,3906,35,9,,42,27.9,65,26,7,2,,,1,,,,,,,2,4/2,4,2,,,,,,0,1,3,3,"97'10""",65,26,7,2,,10470,3334,4407,1893,714,122,27.9,42
57,57,FRA,21,HERNANDEZ,Lucas HERNANDEZ 21,DF,36,42,86,42,90,,1,0,3,2,21,HERNANDEZ,"97'10""",9417,3639,3238,35,16,1,29,26.46,72,22,5,1,,,1,,,,1,,,3,8/2,8,2,4/0,4,0,0,1,0,3,7,9,"97'10""",72,22,5,1,,9417,3742,3858,1191,500,126,26.46,29
57,57,FRA,11,DEMBELE,Ousmane DEMBELE 11,FW,2,2,100,2,2,,,,,,11,DEMBELE,"7'45""",926,212,367,52,37,11,4,26.28,61,29,7,2,1,,,,,,,,,,,,,,,,,,,,1,1,"7'45""",61,29,7,2,1,926,290,399,154,54,29,26.28,4
57,57,FRA,15,NZONZI,Steven NZONZI 15,MF,11,11,100,9,10,,,,,,15,NZONZI,"15'39""",1887,719,685,30,6,,4,20.27,57,35,7,1,,,,,,,,,,,2/0,2,0,,,,,,,,1,2,"15'39""",57,35,7,1,,1887,544,985,273,77,8,20.27,4
57,57,FRA,18,FEKIR,Nabil FEKIR 18,FW,1,1,100,2,1,,,,1,,18,FEKIR,"2'39""",383,107,210,42,12,,3,20.56,49,32,14,5,,,,,,,,,,1,,,,,,,,,,,,,"2'39""",49,32,14,5,,383,86,151,103,41,2,20.56,3
58,58,BRA,1,ALISSON,ALISSON 1,GK,12,12,100,5,90,,,,,,1,ALISSON,"96'12""",4691,1799,1735,,,,3,27,94,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,2,THIAGO SILVA,THIAGO SILVA 2,DF,61,62,98,53,90,,1,0,,,2,THIAGO SILVA,"96'12""",8102,3014,3386,27,8,4,21,28.58,78,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,3,MIRANDA,MIRANDA 3,DF,45,47,96,30,90,,,,3,1,3,MIRANDA,"96'12""",8470,3145,3633,29,6,4,24,31.28,74,20,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,9,GABRIEL JESUS,GABRIEL JESUS 9,FW,9,11,82,12,58,,2,0,1,,9,GABRIEL JESUS,"58'23""",6489,2514,2822,80,54,22,25,26.82,61,30,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,10,NEYMAR,NEYMAR 10,FW,47,59,80,63,90,,3,1,,3,10,NEYMAR,"96'12""",9561,4458,3110,75,46,10,36,29.7,68,26,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,11,PHILIPPE COUTINHO,PHILIPPE COUTINHO 11,MF,69,77,90,75,90,,6,2,,3,11,PHILIPPE COUTINHO,"96'12""",10722,4689,3916,59,32,4,41,26.82,62,29,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,12,MARCELO,MARCELO 12,DF,66,77,86,67,90,,1,1,1,1,12,MARCELO,"96'12""",9690,4066,3644,49,26,2,36,27.9,70,22,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,15,PAULINHO,PAULINHO 15,MF,35,39,90,35,73,,3,1,2,3,15,PAULINHO,"73'13""",8483,3453,3646,55,29,10,30,27.43,62,28,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,17,FERNANDINHO,FERNANDINHO 17,MF,62,68,91,48,90,,1,0,2,1,17,FERNANDINHO,"96'12""",9923,3849,4209,42,12,1,37,27.68,67,25,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,19,WILLIAN,WILLIAN 19,MF,13,19,68,19,45,,,,1,,19,WILLIAN,"46'08""",4829,1878,2214,67,37,3,20,32.18,67,25,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,22,FAGNER,FAGNER 22,DF,34,37,92,30,90,,,,3,1,22,FAGNER,"96'12""",9016,3522,3696,34,5,,41,29.23,75,19,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,7,DOUGLAS COSTA,DOUGLAS COSTA 7,FW,15,17,88,21,32,,4,3,,,7,DOUGLAS COSTA,"37'49""",4365,1985,1218,66,39,5,22,29.48,66,24,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,8,RENATO AUGUSTO,RENATO AUGUSTO 8,MF,7,9,78,9,17,1,2,1,,,8,RENATO AUGUSTO,"22'59""",2869,1284,763,55,33,17,13,28.58,62,24,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BRA,20,ROBERTO FIRMINO,ROBERTO FIRMINO 20,FW,18,23,78,26,45,,3,0,1,1,20,ROBERTO FIRMINO,"50'04""",6299,2786,2137,75,48,17,36,29.7,55,33,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,BEL,1,COURTOIS,Thibaut COURTOIS 1,GK,22,34,65,15,90,,,,,,1,COURTOIS,"96'12""",4149,1520,1665,1,1,,4,19.94,95,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
